patient	well_fov	compartment	channel	feature	processor_type	input_subparent_name	mask_subparent_name	output_features_subparent_name
NF0014_T2	C10-3	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C10-3	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C10-4	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C10-4	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C10-4	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C10-4	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C10-4	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C10-5	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C10-5	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C10-5	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C10-5	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C10-5	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C10-6	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C10-6	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C10-6	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C10-6	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C10-6	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C10-7	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C10-7	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C10-7	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C10-7	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C10-7	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C11-1	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C11-1	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C11-1	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C11-1	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C11-1	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C11-2	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C11-2	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C11-2	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C11-2	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C11-2	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C11-3	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C11-3	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C11-3	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C11-3	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C11-3	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C11-4	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C11-4	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C11-4	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C11-4	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C11-4	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C11-5	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C11-5	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C11-5	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C11-5	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C11-5	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C11-6	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C11-6	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C11-6	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C11-6	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C11-6	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C11-7	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C11-7	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C11-7	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C11-7	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C11-7	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C2-1	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C2-1	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C2-1	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C2-1	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C2-1	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C2-2	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C2-2	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C2-2	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C2-2	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C2-2	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C2-3	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C2-3	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C2-3	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C2-3	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C2-3	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C2-4	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C2-4	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C2-4	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C2-4	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C2-4	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C2-5	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C2-5	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C2-5	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C2-5	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C2-5	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C2-6	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C2-6	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C2-6	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C2-6	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C2-6	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C2-7	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C2-7	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C2-7	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C2-7	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C2-7	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C3-1	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C3-1	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C3-1	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C3-1	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C3-1	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C3-2	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C3-2	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C3-2	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C3-2	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C3-2	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C3-3	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C3-3	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C3-3	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C3-3	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C3-3	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C3-4	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C3-4	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C3-4	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C3-4	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C3-4	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C3-5	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C3-5	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C3-5	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C3-5	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C3-5	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C3-6	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C3-6	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C3-6	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C3-6	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C3-6	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C3-7	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C3-7	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C3-7	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C3-7	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C3-7	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C4-1	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C4-1	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C4-1	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C4-1	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C4-1	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C4-2	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C4-2	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C4-2	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C4-2	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C4-2	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C4-3	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C4-3	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C4-3	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C4-3	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C4-3	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C4-4	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C4-4	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C4-4	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C4-4	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C4-4	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C4-5	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C4-5	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C4-5	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C4-5	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C4-5	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C4-6	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C4-6	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C4-6	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C4-6	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C4-6	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C4-7	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C4-7	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C4-7	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C4-7	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C4-7	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C5-1	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C5-1	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C5-1	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C5-1	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C5-1	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C5-2	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C5-2	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C5-2	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C5-2	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C5-2	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C5-3	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C5-3	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C5-3	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C5-3	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C5-3	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C5-4	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C5-4	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C5-4	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C5-4	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C5-4	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C5-5	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C5-5	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C5-5	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C5-5	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C5-5	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C5-6	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C5-6	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C5-6	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C5-6	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C5-6	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C5-7	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C5-7	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C5-7	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C5-7	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C5-7	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C6-1	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C6-1	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C6-1	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C6-1	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C6-1	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C6-2	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C6-2	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C6-2	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C6-2	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C6-2	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C6-3	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C6-3	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C6-3	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C6-3	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C6-3	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C6-4	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C6-4	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C6-4	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C6-4	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C6-4	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C6-5	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C6-5	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C6-5	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C6-5	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C6-5	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C6-6	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C6-6	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C6-6	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C6-6	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C6-6	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C6-7	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C6-7	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C6-7	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C6-7	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C6-7	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C7-1	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C7-1	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C7-1	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C7-1	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C7-1	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C7-2	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C7-2	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C7-2	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C7-2	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C7-2	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C7-3	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C7-3	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C7-3	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C7-3	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C7-3	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C7-4	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C7-4	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C7-4	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C7-4	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C7-4	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C7-5	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C7-5	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C7-5	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C7-5	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C7-5	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C7-6	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C7-6	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C7-6	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C7-6	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C7-6	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C7-7	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C7-7	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C7-7	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C7-7	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C7-7	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C8-1	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C8-1	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C8-1	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C8-1	Organoid	Mito	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C8-1	Organoid	DNA	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C8-2	Organoid	BF	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C8-2	Organoid	AGP	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
NF0014_T2	C8-2	Organoid	ER	Granularity	CPU	zstack_images	segmentation_masks	extracted_features
